client_id,client_version_id,reference_date,transaction_count,transaction_volume,digital_transaction_count,digital_transaction_volume,mobile_app_login_count,credit_card_count,secured_loan_count,unsecured_loan_count,product_count,new_customer_flag,digitally_active_flag,credit_card_flag,loan_flag,digital_loan_flag,monthly_income,monthly_profitability,deposit_flag,insurance_flag
CL00671,CV00671-01,2024-12-31,11,6026.51,6,3139.94,7,0,1,0,2,N,Y,N,Y,N,4418.51,13.81,Y,N
CL00672,CV00672-01,2024-01-31,5,2162.60,2,947.50,8,0,0,0,1,N,Y,N,N,N,6313.23,9.33,Y,N
CL00672,CV00672-01,2024-02-29,10,5506.40,4,2105.63,3,0,0,0,1,N,Y,N,N,N,7358.21,18.70,Y,N
CL00672,CV00672-01,2024-03-31,7,4828.46,3,2149.78,2,0,0,0,1,N,Y,N,N,N,6329.34,10.97,Y,N
CL00672,CV00672-01,2024-04-30,8,6116.61,3,2410.76,5,1,0,0,1,N,Y,Y,N,N,5779.14,15.72,N,N
CL00672,CV00672-01,2024-05-31,6,2889.15,3,1140.17,1,0,0,0,1,N,Y,N,N,N,7353.74,12.75,Y,N
CL00672,CV00672-01,2024-06-30,6,3718.32,2,1079.81,4,0,1,0,2,N,Y,N,Y,Y,6902.56,14.41,N,Y
CL00672,CV00672-01,2024-07-31,4,1301.24,1,295.87,4,1,0,0,2,N,N,Y,N,N,5301.52,16.30,N,Y
CL00672,CV00672-01,2024-08-31,10,4032.02,3,1265.80,9,1,0,0,1,N,Y,Y,N,N,5651.88,20.72,N,N
CL00672,CV00672-01,2024-09-30,6,3441.57,2,1481.63,9,1,0,0,2,N,Y,Y,N,N,5568.09,16.72,Y,N
CL00672,CV00672-01,2024-10-31,3,1766.47,1,677.39,2,0,0,1,2,N,N,N,Y,N,5810.57,7.27,Y,N
CL00672,CV00672-01,2024-11-30,10,5824.36,4,2234.16,6,1,0,0,2,N,Y,Y,N,N,7200.74,19.42,Y,N
CL00672,CV00672-01,2024-12-31,1,602.26,0,222.50,3,1,0,0,1,N,N,Y,N,N,5481.73,4.90,N,N
CL00673,CV00673-01,2024-01-31,3,2169.80,1,472.33,2,1,0,0,2,N,N,Y,N,N,6334.86,2.37,Y,N
CL00673,CV00673-01,2024-02-29,6,4332.16,1,447.73,3,0,0,0,0,N,N,N,N,N,6757.83,2.90,N,N
CL00673,CV00673-01,2024-03-31,7,4107.56,1,709.80,5,1,0,0,2,N,N,Y,N,N,7171.52,11.96,Y,N
CL00673,CV00673-01,2024-04-30,6,2741.13,1,595.19,4,1,0,0,2,N,N,Y,N,N,5970.20,7.69,Y,N
CL00673,CV00673-01,2024-05-31,4,2004.70,1,557.65,1,1,0,0,2,N,N,Y,N,N,5338.66,7.47,Y,N
CL00673,CV00673-01,2024-06-30,5,2779.51,0,0.00,1,0,0,0,0,N,N,N,N,N,3946.18,10.46,N,N
CL00673,CV00673-01,2024-07-31,6,2755.23,2,762.41,2,1,1,1,4,N,Y,Y,Y,N,5037.58,13.89,Y,N
CL00673,CV00673-01,2024-08-31,5,2053.28,1,335.54,4,0,0,0,0,N,N,N,N,N,3685.08,-1.63,N,N
CL00673,CV00673-01,2024-09-30,7,2885.25,0,45.35,1,1,0,0,2,N,N,Y,N,N,6049.51,7.33,N,Y
CL00673,CV00673-01,2024-10-31,4,1609.29,0,151.56,2,0,0,0,1,N,N,N,N,N,5220.39,2.34,Y,N
CL00673,CV00673-01,2024-11-30,4,2326.64,1,456.03,3,0,0,0,1,N,N,N,N,N,4792.71,1.06,Y,N
CL00673,CV00673-01,2024-12-31,4,1893.32,1,321.14,3,0,0,1,1,N,N,N,Y,N,5659.09,4.52,N,N
CL00674,CV00674-01,2024-01-31,4,1702.05,0,0.00,3,1,0,0,2,N,N,Y,N,N,2909.14,8.53,Y,N
CL00674,CV00674-01,2024-02-29,6,1925.38,1,323.21,2,0,0,1,2,N,N,N,Y,N,4440.98,4.03,N,Y
CL00674,CV00674-01,2024-03-31,6,1667.50,0,105.25,3,1,0,0,1,N,N,Y,N,N,4370.76,0.84,N,N
CL00674,CV00674-01,2024-04-30,7,2174.88,1,195.76,2,0,1,0,2,N,N,N,Y,N,3092.79,1.11,N,Y
CL00674,CV00674-01,2024-05-31,4,1824.65,0,0.00,2,1,0,0,2,N,N,Y,N,N,3262.52,3.56,N,Y
CL00674,CV00674-01,2024-06-30,2,922.24,0,36.35,1,1,0,0,1,N,N,Y,N,N,3924.02,-5.51,N,N
CL00674,CV00674-01,2024-07-31,3,1298.63,0,77.51,2,0,0,1,1,N,N,N,Y,N,4079.11,-1.28,N,N
CL00674,CV00674-01,2024-08-31,5,1484.71,0,116.72,2,0,0,0,1,N,N,N,N,N,3163.06,3.76,Y,N
CL00674,CV00674-01,2024-09-30,8,2695.53,1,248.54,2,1,0,0,1,N,N,Y,N,N,3900.41,3.64,N,N
CL00674,CV00674-01,2024-10-31,3,1295.40,0,188.10,2,0,0,0,0,N,N,N,N,N,3435.54,-4.07,N,N
CL00674,CV00674-01,2024-11-30,7,3016.28,1,398.53,2,0,1,1,2,N,N,N,Y,N,4010.41,11.50,N,N
CL00674,CV00674-01,2024-12-31,4,2304.81,0,69.71,2,0,0,1,3,N,N,N,Y,N,3679.28,2.66,Y,Y
CL00675,CV00675-01,2024-01-31,6,2612.77,3,1106.30,6,0,0,1,2,N,Y,N,Y,N,3829.83,6.53,Y,N
CL00675,CV00675-01,2024-02-29,8,2907.56,4,1342.98,7,0,0,0,1,N,Y,N,N,N,4336.50,1.08,Y,N
CL00675,CV00675-01,2024-03-31,7,3306.93,3,1432.95,7,0,0,0,2,N,Y,N,N,N,4355.80,5.09,Y,Y
CL00675,CV00675-01,2024-04-30,5,2323.41,2,939.87,6,0,0,0,0,N,Y,N,N,N,3359.86,1.94,N,N
CL00675,CV00675-01,2024-05-31,3,1774.08,1,926.79,2,0,0,0,0,N,N,N,N,N,3867.53,-3.68,N,N
CL00675,CV00675-01,2024-06-30,8,3833.45,3,1571.96,6,1,0,0,1,N,Y,Y,N,N,4529.97,10.12,N,N
CL00675,CV00675-01,2024-07-31,6,2976.89,3,1452.22,9,1,0,1,2,N,Y,Y,Y,N,3005.06,7.70,N,N
CL00675,CV00675-01,2024-08-31,4,1994.15,1,683.48,9,1,0,0,1,N,N,Y,N,N,4590.71,0.80,N,N
CL00675,CV00675-01,2024-09-30,6,2718.72,2,1029.30,6,0,0,0,1,N,Y,N,N,N,3289.79,4.99,Y,N
CL00675,CV00675-01,2024-10-31,11,3949.15,4,1346.17,4,0,0,0,1,N,Y,N,N,N,2487.79,15.81,N,Y
CL00675,CV00675-01,2024-11-30,5,2429.58,2,1020.21,5,1,0,1,2,N,Y,Y,Y,N,5870.64,-0.84,N,N
CL00675,CV00675-01,2024-12-31,4,1354.09,2,605.95,6,0,0,0,0,N,Y,N,N,N,5343.57,-7.57,N,N
CL00676,CV00676-01,2024-01-31,4,1697.88,2,730.33,5,1,0,0,1,N,Y,Y,N,N,2846.92,6.30,N,N
CL00676,CV00676-01,2024-02-29,8,2542.56,4,1205.93,5,1,0,0,2,N,Y,Y,N,N,3764.80,13.19,Y,N
CL00676,CV00676-01,2024-03-31,2,744.71,1,308.89,4,0,0,0,1,N,N,N,N,N,2285.87,0.47,Y,N
CL00676,CV00676-01,2024-04-30,8,3204.74,3,1119.87,8,0,1,0,2,N,Y,N,Y,N,2643.08,11.05,Y,N
CL00676,CV00676-01,2024-05-31,6,2011.78,2,690.85,7,0,0,0,0,N,Y,N,N,N,1991.80,0.28,N,N
CL00676,CV00676-01,2024-06-30,7,2311.71,2,531.17,7,0,0,0,1,N,Y,N,N,N,2998.97,6.36,N,Y
CL00676,CV00676-01,2024-07-31,4,1708.88,1,555.89,8,1,0,0,1,N,N,Y,N,N,4623.20,-2.82,N,N
CL00676,CV00676-01,2024-08-31,2,759.20,1,445.98,3,0,0,0,0,N,N,N,N,N,3487.61,-3.67,N,N
CL00676,CV00676-01,2024-09-30,5,1748.21,2,681.27,7,1,0,0,1,N,Y,Y,N,N,3593.96,3.19,N,N
CL00676,CV00676-01,2024-10-31,5,2194.68,2,887.01,8,0,0,0,0,N,Y,N,N,N,3499.26,1.36,N,N
CL00676,CV00676-01,2024-11-30,7,2595.48,3,982.85,4,0,0,0,0,N,Y,N,N,N,2928.15,2.43,N,N
CL00676,CV00676-01,2024-12-31,5,1234.46,2,536.93,3,1,0,0,1,N,Y,Y,N,N,3051.55,11.08,N,N
CL00677,CV00677-01,2024-01-31,6,4010.42,2,1192.43,5,1,0,0,1,N,Y,Y,N,N,6944.61,10.63,N,N
CL00677,CV00677-01,2024-02-29,10,5790.46,3,1489.58,4,0,0,0,1,N,Y,N,N,N,6342.11,20.15,Y,N
CL00677,CV00677-01,2024-03-31,7,3677.92,2,1101.19,1,1,0,0,1,N,Y,Y,N,N,5954.10,7.51,N,N
CL00677,CV00677-01,2024-04-30,6,4708.41,1,966.99,2,0,0,0,0,N,N,N,N,N,5593.92,12.02,N,N
CL00677,CV00677-01,2024-05-31,4,2236.11,1,452.65,3,1,0,0,2,N,N,Y,N,N,6060.78,9.26,Y,N
CL00677,CV00677-01,2024-06-30,8,4524.03,1,696.49,4,1,0,0,1,N,N,Y,N,N,7013.72,16.90,N,N
CL00677,CV00677-01,2024-07-31,11,7731.91,2,1225.92,9,1,0,1,2,N,Y,Y,Y,N,6064.39,20.16,N,N
CL00677,CV00677-01,2024-08-31,7,3566.58,1,652.73,4,0,0,0,0,N,N,N,N,N,6678.04,2.33,N,N
CL00677,CV00677-01,2024-09-30,4,2492.88,1,615.52,4,0,0,0,0,N,N,N,N,N,4898.60,1.90,N,N
CL00677,CV00677-01,2024-10-31,5,2294.04,1,647.78,4,0,0,0,0,N,N,N,N,N,6473.77,5.53,N,N
CL00677,CV00677-01,2024-11-30,7,4574.89,2,869.23,5,0,0,1,3,N,Y,N,Y,N,7221.69,27.15,Y,Y
CL00677,CV00677-01,2024-12-31,10,6262.38,1,837.77,5,1,0,0,3,N,N,Y,N,N,6006.69,16.84,Y,Y
CL00678,CV00678-01,2024-01-31,9,4422.64,6,2861.69,7,0,0,0,2,N,Y,N,N,N,5206.80,18.03,Y,Y
CL00678,CV00678-01,2024-02-29,7,3799.42,4,2191.52,11,0,0,0,1,N,Y,N,N,N,5803.79,8.17,Y,N
CL00678,CV00678-01,2024-03-31,10,4258.78,6,2590.02,4,0,1,0,1,N,Y,N,Y,N,5687.59,18.08,N,N
CL00678,CV00678-01,2024-04-30,9,5711.89,6,3980.55,7,0,0,0,0,N,Y,N,N,N,5477.16,18.44,N,N
CL00678,CV00678-01,2024-05-31,8,4108.60,6,3122.38,9,1,0,0,2,N,Y,Y,N,N,6158.50,15.48,Y,N
CL00678,CV00678-01,2024-06-30,8,4953.16,4,3003.91,6,0,0,0,0,N,Y,N,N,N,7506.01,11.58,N,N
CL00678,CV00678-02,2024-07-31,8,2822.61,5,1657.38,10,0,0,0,0,N,Y,N,N,N,4766.81,2.94,N,N
CL00678,CV00678-02,2024-08-31,6,1685.59,5,1334.38,8,1,1,0,3,N,Y,Y,Y,N,4330.65,14.55,Y,N
CL00678,CV00678-02,2024-09-30,3,1426.92,2,937.55,1,1,1,0,3,N,Y,Y,Y,N,2919.30,10.57,N,Y
CL00678,CV00678-02,2024-10-31,8,3515.12,5,2250.79,8,0,0,0,0,N,Y,N,N,N,2502.55,4.97,N,N
CL00678,CV00678-02,2024-11-30,10,2753.89,7,2173.33,8,0,0,0,1,N,Y,N,N,N,3067.47,9.87,N,Y
CL00678,CV00678-02,2024-12-31,3,1016.76,2,684.22,9,1,0,0,1,N,Y,Y,N,N,3524.11,2.75,N,N
CL00679,CV00679-01,2024-01-31,10,4412.79,5,1855.34,7,0,0,0,0,N,Y,N,N,N,4310.46,8.02,N,N
CL00679,CV00679-01,2024-02-29,8,4242.89,4,2064.50,5,1,0,0,1,N,Y,Y,N,N,4329.67,10.91,N,N
CL00679,CV00679-01,2024-03-31,10,3552.82,5,1645.25,4,1,0,0,1,N,Y,Y,N,N,5956.72,10.68,N,N
CL00679,CV00679-01,2024-04-30,8,4421.30,4,2054.85,2,1,0,0,1,N,Y,Y,N,N,4165.76,8.32,N,N
CL00679,CV00679-01,2024-05-31,2,820.98,1,400.50,5,0,0,0,1,N,N,N,N,N,5134.77,-2.89,N,Y
CL00679,CV00679-01,2024-06-30,4,2177.08,2,1050.17,4,0,1,0,1,N,Y,N,Y,Y,4151.92,7.30,N,N
CL00679,CV00679-01,2024-07-31,6,2186.41,3,1007.62,8,1,0,0,1,N,Y,Y,N,N,6008.80,4.55,N,N
CL00679,CV00679-01,2024-08-31,8,3122.28,3,1231.39,6,0,0,0,1,N,Y,N,N,N,4431.98,7.57,N,Y
CL00679,CV00679-01,2024-09-30,8,3776.17,3,1378.56,4,1,1,1,3,N,Y,Y,Y,Y,4138.49,14.70,N,N
CL00679,CV00679-01,2024-10-31,7,4079.05,4,2401.00,4,0,0,0,0,N,Y,N,N,N,4653.01,7.91,N,N
CL00679,CV00679-01,2024-11-30,6,2140.36,3,838.71,5,1,0,0,2,N,Y,Y,N,N,3646.79,7.96,Y,N
CL00679,CV00679-01,2024-12-31,8,5227.34,4,2550.63,7,0,0,0,1,N,Y,N,N,N,4565.88,6.66,Y,N
CL00680,CV00680-01,2024-01-31,11,6360.49,7,4388.19,7,0,0,0,1,N,Y,N,N,N,4075.85,16.50,Y,N
CL00680,CV00680-01,2024-02-29,8,5207.24,7,4197.19,11,0,0,1,1,N,Y,N,Y,Y,5766.40,10.34,N,N
CL00680,CV00680-01,2024-03-31,10,4897.89,7,3151.26,4,0,0,1,2,N,Y,N,Y,N,5656.63,15.54,Y,N
CL00680,CV00680-01,2024-04-30,6,3152.64,4,1895.98,6,1,0,0,2,N,Y,Y,N,N,5551.40,12.93,Y,N
CL00680,CV00680-01,2024-05-31,7,3384.51,5,2335.30,14,1,0,0,1,N,Y,Y,N,N,4876.98,16.53,N,N
CL00680,CV00680-01,2024-06-30,9,3927.43,6,2875.93,8,1,0,0,2,N,Y,Y,N,N,6188.65,17.33,Y,N
CL00680,CV00680-01,2024-07-31,12,6536.84,9,4450.89,10,0,0,0,1,N,Y,N,N,N,6233.28,19.69,Y,N
CL00680,CV00680-01,2024-08-31,6,4005.14,5,3105.12,6,0,0,0,0,N,Y,N,N,N,4096.34,12.71,N,N
CL00680,CV00680-01,2024-09-30,11,4809.01,9,3830.53,7,0,0,1,3,N,Y,N,Y,N,5039.37,21.92,Y,Y
CL00680,CV00680-01,2024-10-31,7,2954.71,5,1970.38,5,1,0,0,2,N,Y,Y,N,N,4500.51,11.82,Y,N
CL00680,CV00680-01,2024-11-30,11,5191.30,9,4390.04,10,1,0,0,3,N,Y,Y,N,N,5504.41,21.37,Y,Y
CL00680,CV00680-01,2024-12-31,11,4271.03,8,3144.06,10,0,0,0,0,N,Y,N,N,N,4984.25,20.19,N,N
CL00681,CV00681-01,2024-01-31,2,1161.86,1,475.15,3,1,0,1,3,N,N,Y,Y,N,8133.57,9.75,Y,N
CL00681,CV00681-01,2024-02-29,6,4591.57,3,2262.79,5,1,0,0,1,N,Y,Y,N,N,8844.88,11.84,N,N
CL00681,CV00681-01,2024-03-31,7,4093.33,3,2148.07,4,0,0,0,0,N,Y,N,N,N,7456.80,10.69,N,N
CL00681,CV00681-01,2024-04-30,3,1742.90,2,930.44,6,0,0,0,1,N,Y,N,N,N,6808.56,10.51,Y,N
CL00681,CV00681-01,2024-05-31,8,6881.97,3,2996.25,9,1,0,0,2,N,Y,Y,N,N,7821.64,24.40,Y,N
CL00681,CV00681-01,2024-06-30,7,4190.09,4,1928.17,9,0,0,0,2,N,Y,N,N,N,6452.22,19.92,Y,Y
CL00681,CV00681-01,2024-07-31,7,4412.06,4,2280.16,3,1,1,0,3,N,Y,Y,Y,Y,8394.44,16.13,Y,N
CL00681,CV00681-01,2024-08-31,6,3152.54,3,1339.80,6,0,0,0,1,N,Y,N,N,N,8744.46,6.88,Y,N
CL00681,CV00681-01,2024-09-30,5,3047.24,2,1197.21,6,0,0,0,0,N,Y,N,N,N,9011.34,7.17,N,N
CL00681,CV00681-01,2024-10-31,9,4566.49,4,2349.72,5,1,0,0,3,N,Y,Y,N,N,7645.32,16.05,Y,Y
CL00681,CV00681-01,2024-11-30,4,2395.79,2,1184.80,8,0,1,0,2,N,Y,N,Y,N,7068.09,11.18,Y,N
CL00681,CV00681-01,2024-12-31,5,3424.12,3,1647.98,4,1,0,0,2,N,Y,Y,N,N,7174.98,14.25,N,Y
CL00682,CV00682-01,2024-01-31,10,3696.36,8,2770.34,12,0,0,0,1,N,Y,N,N,N,5198.10,6.38,N,Y
CL00682,CV00682-01,2024-02-29,5,2286.62,4,1869.01,6,1,0,0,2,N,Y,Y,N,N,3847.56,10.58,Y,N
CL00682,CV00682-01,2024-03-31,5,2247.54,4,1543.76,9,0,0,1,2,N,Y,N,Y,N,4425.54,10.63,Y,N
CL00682,CV00682-01,2024-04-30,3,1747.04,2,1205.96,3,1,0,0,1,N,Y,Y,N,N,5741.67,5.50,N,N
CL00682,CV00682-01,2024-05-31,8,5809.54,7,5788.30,11,1,0,0,1,N,Y,Y,N,N,4150.47,18.06,N,N
CL00682,CV00682-01,2024-06-30,6,2067.49,4,1383.35,9,1,0,0,2,N,Y,Y,N,N,3364.06,11.64,Y,N
CL00682,CV00682-01,2024-07-31,12,4630.95,9,3405.09,6,1,0,0,1,N,Y,Y,N,N,6509.40,11.17,N,N
CL00682,CV00682-01,2024-08-31,11,3839.28,7,2532.91,12,1,1,0,3,N,Y,Y,Y,N,4465.84,17.43,N,Y
CL00682,CV00682-01,2024-09-30,8,2298.66,5,1364.55,8,0,0,0,0,N,Y,N,N,N,6407.70,2.68,N,N
CL00682,CV00682-01,2024-10-31,6,3195.33,4,1975.09,8,1,0,1,3,N,Y,Y,Y,N,4219.72,14.61,Y,N
CL00682,CV00682-01,2024-11-30,3,1682.08,2,863.69,8,1,0,0,1,N,Y,Y,N,N,5849.33,6.70,N,N
CL00682,CV00682-01,2024-12-31,10,6643.13,9,6643.13,7,0,0,1,1,N,Y,N,Y,N,4504.11,9.97,N,N
CL00683,CV00683-01,2024-01-31,5,1815.03,2,872.60,14,0,0,0,0,N,Y,N,N,N,3843.03,-1.40,N,N
CL00683,CV00683-01,2024-02-29,7,2292.53,3,1231.87,7,0,0,0,0,N,Y,N,N,N,3453.03,-0.43,N,N
CL00683,CV00683-01,2024-03-31,10,3785.77,6,2582.13,5,1,0,0,1,N,Y,Y,N,N,4774.81,8.25,N,N
CL00683,CV00683-01,2024-04-30,4,1746.54,2,1062.08,11,1,0,0,2,N,Y,Y,N,N,1779.86,7.02,Y,N
CL00683,CV00683-01,2024-05-31,5,1728.24,3,944.71,5,0,0,0,0,N,Y,N,N,N,2930.71,-5.71,N,N
CL00683,CV00683-01,2024-06-30,11,3671.12,8,2860.29,8,1,0,0,2,N,Y,Y,N,N,3770.89,12.22,Y,N
CL00683,CV00683-01,2024-07-31,1,428.40,1,251.89,7,1,0,0,1,N,N,Y,N,N,4468.08,0.11,N,N
CL00683,CV00683-01,2024-08-31,4,1556.12,2,574.17,8,0,0,0,2,N,Y,N,N,N,3746.52,2.28,Y,Y
CL00683,CV00683-01,2024-09-30,8,3270.40,5,2298.81,4,0,0,0,0,N,Y,N,N,N,3951.67,5.14,N,N
CL00683,CV00683-01,2024-10-31,6,2898.47,4,1749.40,2,0,0,0,1,N,Y,N,N,N,4671.20,9.08,Y,N
CL00683,CV00683-01,2024-11-30,5,1575.63,3,1072.45,9,0,0,0,0,N,Y,N,N,N,4401.87,1.96,N,N
CL00683,CV00683-01,2024-12-31,6,2553.48,4,1702.89,10,0,0,0,2,N,Y,N,N,N,3882.15,4.60,Y,Y
CL00684,CV00684-01,2024-01-31,5,2332.27,3,1212.51,8,1,0,0,2,N,Y,Y,N,N,6190.26,7.51,Y,N
CL00684,CV00684-01,2024-02-29,4,1851.66,3,1393.41,7,0,0,0,1,N,Y,N,N,N,4891.31,-3.36,N,Y
CL00684,CV00684-01,2024-03-31,7,2451.95,4,1600.04,4,0,0,0,0,N,Y,N,N,N,4196.35,3.43,N,N
CL00684,CV00684-01,2024-04-30,6,2526.64,3,1401.30,4,1,0,0,2,N,Y,Y,N,N,4231.51,9.97,Y,N
CL00684,CV00684-01,2024-05-31,7,2472.08,4,1352.58,8,1,0,0,1,N,Y,Y,N,N,3665.55,9.06,N,N
CL00684,CV00684-01,2024-06-30,3,1263.58,2,641.03,7,0,0,1,3,N,Y,N,Y,N,5712.58,10.01,Y,Y
CL00684,CV00684-01,2024-07-31,8,4470.31,4,2335.84,8,0,0,0,1,N,Y,N,N,N,6010.50,5.90,Y,N
CL00684,CV00684-01,2024-08-31,7,3222.97,4,1729.45,5,1,0,0,2,N,Y,Y,N,N,4182.48,15.65,Y,N
CL00684,CV00684-01,2024-09-30,9,5532.43,5,2995.46,9,1,0,0,1,N,Y,Y,N,N,4667.09,5.72,N,N
CL00684,CV00684-01,2024-10-31,6,2655.39,4,1444.40,9,0,0,1,1,N,Y,N,Y,N,6144.95,9.57,N,N
CL00684,CV00684-01,2024-11-30,5,2302.54,3,1320.31,2,0,0,1,2,N,Y,N,Y,N,4088.30,11.66,N,Y
CL00684,CV00684-01,2024-12-31,2,811.80,1,511.26,7,0,0,1,2,N,N,N,Y,N,5771.54,1.83,Y,N
CL00685,CV00685-01,2024-01-31,12,3312.41,7,1779.93,5,0,0,0,0,N,Y,N,N,N,2720.63,5.41,N,N
CL00685,CV00685-01,2024-02-29,9,3210.58,5,1673.51,8,0,0,0,0,N,Y,N,N,N,5598.92,6.37,N,N
CL00685,CV00685-01,2024-03-31,3,977.30,2,608.43,11,1,1,0,3,N,Y,Y,Y,N,1823.30,13.55,Y,N
CL00685,CV00685-01,2024-04-30,12,3940.54,7,2095.04,8,0,0,0,0,N,Y,N,N,N,3138.75,10.76,N,N
CL00685,CV00685-01,2024-05-31,6,2437.19,4,1400.66,5,0,0,0,1,N,Y,N,N,N,2788.35,4.84,Y,N
CL00685,CV00685-01,2024-06-30,3,850.89,2,497.72,7,0,0,0,0,N,Y,N,N,N,3679.38,-0.21,N,N
CL00685,CV00685-01,2024-07-31,5,2084.15,3,1247.74,4,0,0,1,2,N,Y,N,Y,N,3188.98,7.55,Y,N
CL00685,CV00685-01,2024-08-31,5,1470.84,3,693.85,8,0,0,1,2,N,Y,N,Y,Y,4502.37,5.49,N,Y
CL00685,CV00685-01,2024-09-30,7,3247.08,4,1711.24,5,1,0,0,1,N,Y,Y,N,N,1551.44,2.68,N,N
CL00685,CV00685-01,2024-10-31,4,1203.94,2,696.72,4,0,0,1,1,N,Y,N,Y,N,3284.67,6.42,N,N
CL00685,CV00685-01,2024-11-30,8,2142.12,4,1082.80,3,0,0,0,1,N,Y,N,N,N,4901.93,4.87,Y,N
CL00685,CV00685-01,2024-12-31,5,1723.72,3,1110.80,8,0,0,0,0,N,Y,N,N,N,2301.20,7.52,N,N
CL00686,CV00686-01,2024-01-31,7,3661.11,3,1420.42,2,1,1,0,2,N,Y,Y,Y,N,5274.89,13.10,N,N
CL00686,CV00686-01,2024-02-29,2,798.08,1,349.33,8,0,0,1,3,N,N,N,Y,N,4617.37,5.81,Y,Y
CL00686,CV00686-01,2024-03-31,9,3370.27,4,1249.76,6,0,1,0,2,N,Y,N,Y,Y,5238.99,8.11,Y,N
CL00686,CV00686-01,2024-04-30,3,1161.53,2,628.99,3,0,1,0,1,N,Y,N,Y,N,4123.15,8.76,N,N
CL00686,CV00686-01,2024-05-31,2,759.50,1,299.79,6,1,1,1,5,N,N,Y,Y,N,3539.57,13.06,Y,Y
CL00686,CV00686-01,2024-06-30,10,3617.00,5,1896.75,4,1,1,0,2,N,Y,Y,Y,Y,4926.14,14.01,N,N
CL00686,CV00686-02,2024-07-31,13,8154.90,5,3029.68,5,1,0,0,1,N,Y,Y,N,N,7800.95,19.34,N,N
CL00686,CV00686-02,2024-08-31,15,14200.80,6,5800.03,8,1,0,1,2,N,Y,Y,Y,N,7107.12,40.32,N,N
CL00686,CV00686-02,2024-09-30,5,1688.27,2,886.92,3,0,0,1,2,N,Y,N,Y,N,6839.20,14.39,Y,N
CL00686,CV00686-02,2024-10-31,9,4729.40,3,1514.44,4,0,0,0,1,N,Y,N,N,N,6511.36,20.08,Y,N
CL00686,CV00686-02,2024-11-30,7,4173.99,3,1668.28,3,1,0,0,2,N,Y,Y,N,N,6291.10,11.63,Y,N
CL00686,CV00686-02,2024-12-31,4,1716.38,2,883.27,3,1,0,1,2,N,Y,Y,Y,N,7693.99,13.48,N,N
CL00687,CV00687-01,2024-01-31,6,1859.73,5,1486.17,3,0,0,0,0,N,Y,N,N,N,4174.66,4.42,N,N
CL00687,CV00687-01,2024-02-29,8,3402.47,6,2069.29,10,0,0,0,0,N,Y,N,N,N,2849.91,6.18,N,N
CL00687,CV00687-01,2024-03-31,8,2481.79,6,2214.65,9,0,0,0,0,N,Y,N,N,N,4093.00,8.95,N,N
CL00687,CV00687-01,2024-04-30,6,2012.27,4,1540.32,6,1,1,0,2,N,Y,Y,Y,N,3095.94,7.93,N,N
CL00687,CV00687-01,2024-05-31,5,1889.61,4,1718.73,10,0,0,0,0,N,Y,N,N,N,3633.36,-0.12,N,N
CL00687,CV00687-01,2024-06-30,8,3314.64,7,2687.47,8,0,0,0,1,N,Y,N,N,N,3364.77,11.24,N,Y
CL00687,CV00687-01,2024-07-31,11,4150.31,9,3114.68,5,0,0,0,0,N,Y,N,N,N,4675.17,8.28,N,N
CL00687,CV00687-01,2024-08-31,5,2434.08,5,1964.91,10,1,0,0,2,N,Y,Y,N,N,3931.04,5.10,N,Y
CL00687,CV00687-01,2024-09-30,7,3242.23,6,2737.70,15,1,0,0,2,N,Y,Y,N,N,4421.63,12.86,Y,N
CL00687,CV00687-01,2024-10-31,6,3107.13,5,2175.59,10,0,0,0,0,N,Y,N,N,N,3679.38,9.55,N,N
CL00687,CV00687-01,2024-11-30,8,2965.93,6,2086.49,11,0,0,0,0,N,Y,N,N,N,5254.39,7.35,N,N
CL00687,CV00687-01,2024-12-31,10,4485.38,8,3616.04,4,0,0,0,1,N,Y,N,N,N,3047.13,10.64,N,Y
CL00688,CV00688-01,2024-01-31,5,2081.82,4,1486.07,8,1,0,1,2,N,Y,Y,Y,N,5644.27,9.21,N,N
CL00688,CV00688-01,2024-02-29,4,2340.59,3,1583.02,4,1,0,0,2,N,Y,Y,N,N,5326.46,11.23,Y,N
CL00688,CV00688-01,2024-03-31,8,2374.36,6,1935.62,4,1,0,0,1,N,Y,Y,N,N,4207.56,6.73,N,N
CL00688,CV00688-01,2024-04-30,7,2082.05,5,1408.56,9,0,0,0,1,N,Y,N,N,N,3998.05,6.77,Y,N
CL00688,CV00688-01,2024-05-31,6,2909.88,3,1591.09,3,1,0,0,1,N,Y,Y,N,N,4111.47,7.50,N,N
CL00688,CV00688-01,2024-06-30,6,2841.80,4,1817.03,2,1,0,0,2,N,Y,Y,N,N,4376.42,10.85,N,Y
CL00688,CV00688-01,2024-07-31,6,2165.18,4,1299.15,8,0,0,0,1,N,Y,N,N,N,4820.62,-2.99,Y,N
CL00688,CV00688-01,2024-08-31,5,2204.83,3,1537.61,6,0,0,0,0,N,Y,N,N,N,3336.90,-5.88,N,N
CL00688,CV00688-01,2024-09-30,1,584.33,1,342.57,7,1,0,1,2,N,N,Y,Y,N,5031.44,-0.61,N,N
CL00688,CV00688-01,2024-10-31,5,1626.22,4,1191.55,2,1,0,0,1,N,Y,Y,N,N,4901.34,4.69,N,N
CL00688,CV00688-01,2024-11-30,5,2151.54,4,1900.35,9,0,1,0,1,N,Y,N,Y,N,4666.61,10.67,N,N
